date,hour,store_id,solar_kwh,solar_capacity_kw,efficiency_pct
2025-11-06,9,DW-001,25.64,80.0,32.0
2025-11-06,10,DW-001,45.95,80.0,57.4
2025-11-06,11,DW-001,21.38,80.0,26.7
2025-11-06,12,DW-001,20.07,80.0,25.1
2025-11-06,13,DW-001,51.7,80.0,64.6
2025-11-06,14,DW-001,42.43,80.0,53.0
2025-11-06,15,DW-001,13.08,80.0,16.4
2025-11-06,16,DW-001,7.44,80.0,9.3
2025-11-07,8,DW-001,16.55,80.0,20.7
2025-11-07,9,DW-001,25.37,80.0,31.7
2025-11-07,10,DW-001,34.3,80.0,42.9
2025-11-07,11,DW-001,57.33,80.0,71.7
2025-11-07,12,DW-001,46.16,80.0,57.7
2025-11-07,13,DW-001,42.23,80.0,52.8
2025-11-07,14,DW-001,39.62,80.0,49.5
2025-11-07,15,DW-001,24.73,80.0,30.9
2025-11-07,16,DW-001,15.89,80.0,19.9
2025-11-08,8,DW-001,18.52,80.0,23.1
2025-11-08,9,DW-001,28.71,80.0,35.9
2025-11-08,10,DW-001,28.72,80.0,35.9
2025-11-08,11,DW-001,37.27,80.0,46.6
2025-11-08,12,DW-001,24.03,80.0,30.0
2025-11-08,13,DW-001,28.61,80.0,35.8
2025-11-08,14,DW-001,35.79,80.0,44.7
2025-11-08,15,DW-001,21.35,80.0,26.7
2025-11-08,16,DW-001,7.96,80.0,10.0
2025-11-09,8,DW-001,18.67,80.0,23.3
2025-11-09,9,DW-001,37.66,80.0,47.1
2025-11-09,10,DW-001,39.34,80.0,49.2
2025-11-09,11,DW-001,27.5,80.0,34.4
2025-11-09,12,DW-001,49.6,80.0,62.0
2025-11-09,13,DW-001,37.14,80.0,46.4
2025-11-09,14,DW-001,35.7,80.0,44.6
2025-11-09,15,DW-001,24.58,80.0,30.7
2025-11-09,16,DW-001,13.71,80.0,17.1
2025-11-10,8,DW-001,13.42,80.0,16.8
2025-11-10,9,DW-001,32.71,80.0,40.9
2025-11-10,10,DW-001,49.74,80.0,62.2
2025-11-10,11,DW-001,19.95,80.0,24.9
2025-11-10,12,DW-001,40.53,80.0,50.7
2025-11-10,13,DW-001,34.83,80.0,43.5
2025-11-10,14,DW-001,36.73,80.0,45.9
2025-11-10,15,DW-001,32.92,80.0,41.2
2025-11-10,16,DW-001,13.54,80.0,16.9
2025-11-11,8,DW-001,12.57,80.0,15.7
2025-11-11,9,DW-001,19.8,80.0,24.8
2025-11-11,10,DW-001,42.68,80.0,53.3
2025-11-11,11,DW-001,25.4,80.0,31.8
2025-11-11,12,DW-001,41.83,80.0,52.3
2025-11-11,13,DW-001,38.96,80.0,48.7
2025-11-11,14,DW-001,33.84,80.0,42.3
2025-11-11,15,DW-001,16.11,80.0,20.1
2025-11-11,16,DW-001,11.16,80.0,14.0
2025-11-12,8,DW-001,17.5,80.0,21.9
2025-11-12,9,DW-001,34.05,80.0,42.6
2025-11-12,10,DW-001,43.01,80.0,53.8
2025-11-12,11,DW-001,21.72,80.0,27.1
2025-11-12,12,DW-001,49.74,80.0,62.2
2025-11-12,13,DW-001,21.77,80.0,27.2
2025-11-12,14,DW-001,25.75,80.0,32.2
2025-11-12,15,DW-001,40.61,80.0,50.8
2025-11-12,16,DW-001,8.12,80.0,10.1
2025-11-13,8,DW-001,17.34,80.0,21.7
2025-11-13,9,DW-001,12.33,80.0,15.4
2025-11-13,10,DW-001,39.48,80.0,49.3
2025-11-13,11,DW-001,24.46,80.0,30.6
2025-11-13,12,DW-001,64.22,80.0,80.3
2025-11-13,13,DW-001,60.94,80.0,76.2
2025-11-13,14,DW-001,40.14,80.0,50.2
2025-11-13,15,DW-001,28.42,80.0,35.5
2025-11-13,16,DW-001,17.68,80.0,22.1
2025-11-14,8,DW-001,14.37,80.0,18.0
2025-11-14,9,DW-001,45.82,80.0,57.3
2025-11-14,10,DW-001,40.55,80.0,50.7
2025-11-14,11,DW-001,47.04,80.0,58.8
2025-11-14,12,DW-001,41.32,80.0,51.6
2025-11-14,13,DW-001,35.57,80.0,44.5
2025-11-14,14,DW-001,40.85,80.0,51.1
2025-11-14,15,DW-001,17.55,80.0,21.9
2025-11-14,16,DW-001,18.91,80.0,23.6
2025-11-15,8,DW-001,9.5,80.0,11.9
2025-11-15,9,DW-001,31.92,80.0,39.9
2025-11-15,10,DW-001,32.68,80.0,40.8
2025-11-15,11,DW-001,23.92,80.0,29.9
2025-11-15,12,DW-001,58.04,80.0,72.5
2025-11-15,13,DW-001,45.25,80.0,56.6
2025-11-15,14,DW-001,28.7,80.0,35.9
2025-11-15,15,DW-001,21.59,80.0,27.0
2025-11-15,16,DW-001,23.03,80.0,28.8
2025-11-16,8,DW-001,9.75,80.0,12.2
2025-11-16,9,DW-001,15.39,80.0,19.2
2025-11-16,10,DW-001,45.95,80.0,57.4
2025-11-16,11,DW-001,44.87,80.0,56.1
2025-11-16,12,DW-001,43.11,80.0,53.9
2025-11-16,13,DW-001,22.29,80.0,27.9
2025-11-16,14,DW-001,47.41,80.0,59.3
2025-11-16,15,DW-001,26.32,80.0,32.9
2025-11-16,16,DW-001,16.75,80.0,20.9
2025-11-17,8,DW-001,16.36,80.0,20.4
2025-11-17,9,DW-001,15.36,80.0,19.2
2025-11-17,10,DW-001,55.61,80.0,69.5
2025-11-17,11,DW-001,47.77,80.0,59.7
2025-11-17,12,DW-001,49.37,80.0,61.7
2025-11-17,13,DW-001,41.44,80.0,51.8
2025-11-17,14,DW-001,17.44,80.0,21.8
2025-11-17,15,DW-001,34.56,80.0,43.2
2025-11-17,16,DW-001,15.2,80.0,19.0
2025-11-18,8,DW-001,11.79,80.0,14.7
2025-11-18,9,DW-001,33.29,80.0,41.6
2025-11-18,10,DW-001,16.35,80.0,20.4
2025-11-18,11,DW-001,30.23,80.0,37.8
2025-11-18,12,DW-001,29.86,80.0,37.3
2025-11-18,13,DW-001,55.29,80.0,69.1
2025-11-18,14,DW-001,32.03,80.0,40.0
2025-11-18,15,DW-001,28.23,80.0,35.3
2025-11-18,16,DW-001,21.94,80.0,27.4
2025-11-19,8,DW-001,13.2,80.0,16.5
2025-11-19,9,DW-001,24.24,80.0,30.3
2025-11-19,10,DW-001,24.23,80.0,30.3
2025-11-19,11,DW-001,19.02,80.0,23.8
2025-11-19,12,DW-001,48.58,80.0,60.7
2025-11-19,13,DW-001,24.06,80.0,30.1
2025-11-19,14,DW-001,44.2,80.0,55.2
2025-11-19,15,DW-001,33.84,80.0,42.3
2025-11-19,16,DW-001,18.02,80.0,22.5
2025-11-20,8,DW-001,15.74,80.0,19.7
2025-11-20,9,DW-001,14.98,80.0,18.7
2025-11-20,10,DW-001,23.17,80.0,29.0
2025-11-20,11,DW-001,53.51,80.0,66.9
2025-11-20,12,DW-001,49.58,80.0,62.0
2025-11-20,13,DW-001,49.96,80.0,62.5
2025-11-20,14,DW-001,34.92,80.0,43.6
2025-11-20,15,DW-001,30.41,80.0,38.0
2025-11-20,16,DW-001,19.02,80.0,23.8
2025-11-21,8,DW-001,16.68,80.0,20.8
2025-11-21,9,DW-001,31.49,80.0,39.4
2025-11-21,10,DW-001,49.17,80.0,61.5
2025-11-21,11,DW-001,59.76,80.0,74.7
2025-11-21,12,DW-001,52.05,80.0,65.1
2025-11-21,13,DW-001,39.15,80.0,48.9
2025-11-21,14,DW-001,27.42,80.0,34.3
2025-11-21,15,DW-001,15.61,80.0,19.5
2025-11-21,16,DW-001,17.54,80.0,21.9
2025-11-22,8,DW-001,7.53,80.0,9.4
2025-11-22,9,DW-001,23.23,80.0,29.0
2025-11-22,10,DW-001,45.04,80.0,56.3
2025-11-22,11,DW-001,34.95,80.0,43.7
2025-11-22,12,DW-001,57.77,80.0,72.2
2025-11-22,13,DW-001,20.82,80.0,26.0
2025-11-22,14,DW-001,20.62,80.0,25.8
2025-11-22,15,DW-001,20.43,80.0,25.5
2025-11-22,16,DW-001,21.23,80.0,26.5
2025-11-23,8,DW-001,20.91,80.0,26.1
2025-11-23,9,DW-001,37.54,80.0,46.9
2025-11-23,10,DW-001,25.32,80.0,31.6
2025-11-23,11,DW-001,39.63,80.0,49.5
2025-11-23,12,DW-001,34.87,80.0,43.6
2025-11-23,13,DW-001,28.53,80.0,35.7
2025-11-23,14,DW-001,31.35,80.0,39.2
2025-11-23,15,DW-001,40.54,80.0,50.7
2025-11-23,16,DW-001,8.21,80.0,10.3
2025-11-24,8,DW-001,10.72,80.0,13.4
2025-11-24,9,DW-001,37.91,80.0,47.4
2025-11-24,10,DW-001,31.61,80.0,39.5
2025-11-24,11,DW-001,20.49,80.0,25.6
2025-11-24,12,DW-001,69.26,80.0,86.6
2025-11-24,13,DW-001,46.37,80.0,58.0
2025-11-24,14,DW-001,26.42,80.0,33.0
2025-11-24,15,DW-001,40.43,80.0,50.5
2025-11-24,16,DW-001,10.77,80.0,13.5
2025-11-25,8,DW-001,17.58,80.0,22.0
2025-11-25,9,DW-001,14.98,80.0,18.7
2025-11-25,10,DW-001,24.58,80.0,30.7
2025-11-25,11,DW-001,63.9,80.0,79.9
2025-11-25,12,DW-001,58.33,80.0,72.9
2025-11-25,13,DW-001,38.47,80.0,48.1
2025-11-25,14,DW-001,36.88,80.0,46.1
2025-11-25,15,DW-001,15.12,80.0,18.9
2025-11-25,16,DW-001,15.68,80.0,19.6
2025-11-26,8,DW-001,15.27,80.0,19.1
2025-11-26,9,DW-001,19.62,80.0,24.5
2025-11-26,10,DW-001,26.48,80.0,33.1
2025-11-26,11,DW-001,52.22,80.0,65.3
2025-11-26,12,DW-001,46.24,80.0,57.8
2025-11-26,13,DW-001,57.34,80.0,71.7
2025-11-26,14,DW-001,35.36,80.0,44.2
2025-11-26,15,DW-001,26.74,80.0,33.4
2025-11-26,16,DW-001,16.04,80.0,20.0
2025-11-27,8,DW-001,23.07,80.0,28.8
2025-11-27,9,DW-001,29.52,80.0,36.9
2025-11-27,10,DW-001,31.09,80.0,38.9
2025-11-27,11,DW-001,27.74,80.0,34.7
2025-11-27,12,DW-001,23.15,80.0,28.9
2025-11-27,13,DW-001,33.69,80.0,42.1
2025-11-27,14,DW-001,45.24,80.0,56.5
2025-11-27,15,DW-001,20.11,80.0,25.1
2025-11-27,16,DW-001,12.68,80.0,15.8
2025-11-28,8,DW-001,21.3,80.0,26.6
2025-11-28,9,DW-001,40.75,80.0,50.9
2025-11-28,10,DW-001,25.78,80.0,32.2
2025-11-28,11,DW-001,45.86,80.0,57.3
2025-11-28,12,DW-001,57.8,80.0,72.2
2025-11-28,13,DW-001,64.17,80.0,80.2
2025-11-28,14,DW-001,34.23,80.0,42.8
2025-11-28,15,DW-001,17.45,80.0,21.8
2025-11-28,16,DW-001,9.01,80.0,11.3
2025-11-29,8,DW-001,18.63,80.0,23.3
2025-11-29,9,DW-001,38.11,80.0,47.6
2025-11-29,10,DW-001,31.29,80.0,39.1
2025-11-29,11,DW-001,38.74,80.0,48.4
2025-11-29,12,DW-001,33.11,80.0,41.4
2025-11-29,13,DW-001,53.26,80.0,66.6
2025-11-29,14,DW-001,28.65,80.0,35.8
2025-11-29,15,DW-001,44.67,80.0,55.8
2025-11-29,16,DW-001,19.46,80.0,24.3
2025-11-30,8,DW-001,12.22,80.0,15.3
2025-11-30,9,DW-001,36.31,80.0,45.4
2025-11-30,10,DW-001,34.76,80.0,43.5
2025-11-30,11,DW-001,55.95,80.0,69.9
2025-11-30,12,DW-001,56.75,80.0,70.9
2025-11-30,13,DW-001,42.62,80.0,53.3
2025-11-30,14,DW-001,31.44,80.0,39.3
2025-11-30,15,DW-001,24.88,80.0,31.1
2025-11-30,16,DW-001,23.83,80.0,29.8
2025-12-01,8,DW-001,10.32,80.0,12.9
2025-12-01,9,DW-001,22.9,80.0,28.6
2025-12-01,10,DW-001,37.3,80.0,46.6
2025-12-01,11,DW-001,57.34,80.0,71.7
2025-12-01,12,DW-001,23.97,80.0,30.0
2025-12-01,13,DW-001,39.39,80.0,49.2
2025-12-01,14,DW-001,21.81,80.0,27.3
2025-12-01,15,DW-001,15.58,80.0,19.5
2025-12-01,16,DW-001,10.19,80.0,12.7
2025-12-02,8,DW-001,11.5,80.0,14.4
2025-12-02,9,DW-001,36.31,80.0,45.4
2025-12-02,10,DW-001,38.89,80.0,48.6
2025-12-02,11,DW-001,35.31,80.0,44.1
2025-12-02,12,DW-001,33.91,80.0,42.4
2025-12-02,13,DW-001,33.31,80.0,41.6
2025-12-02,14,DW-001,19.04,80.0,23.8
2025-12-02,15,DW-001,23.17,80.0,29.0
2025-12-02,16,DW-001,11.65,80.0,14.6
2025-12-03,8,DW-001,20.15,80.0,25.2
2025-12-03,9,DW-001,36.68,80.0,45.9
2025-12-03,10,DW-001,40.17,80.0,50.2
2025-12-03,11,DW-001,49.58,80.0,62.0
2025-12-03,12,DW-001,39.27,80.0,49.1
2025-12-03,13,DW-001,60.24,80.0,75.3
2025-12-03,14,DW-001,48.25,80.0,60.3
2025-12-03,15,DW-001,34.0,80.0,42.5
2025-12-03,16,DW-001,16.78,80.0,21.0
2025-12-04,8,DW-001,23.34,80.0,29.2
2025-12-04,9,DW-001,37.8,80.0,47.2
2025-12-04,10,DW-001,45.64,80.0,57.0
2025-12-04,11,DW-001,31.47,80.0,39.3
2025-12-04,12,DW-001,54.01,80.0,67.5
2025-12-04,13,DW-001,53.11,80.0,66.4
2025-12-04,14,DW-001,35.54,80.0,44.4
2025-12-04,15,DW-001,22.97,80.0,28.7
2025-12-04,16,DW-001,10.07,80.0,12.6
2025-12-05,8,DW-001,21.31,80.0,26.6
2025-12-05,9,DW-001,13.13,80.0,16.4
2025-12-05,10,DW-001,26.09,80.0,32.6
2025-12-05,11,DW-001,40.77,80.0,51.0
2025-12-05,12,DW-001,65.66,80.0,82.1
2025-12-05,13,DW-001,30.37,80.0,38.0
2025-12-05,14,DW-001,48.97,80.0,61.2
2025-12-05,15,DW-001,33.69,80.0,42.1
2025-12-05,16,DW-001,10.68,80.0,13.4
2025-12-06,8,DW-001,25.14,80.0,31.4
2025-12-06,9,DW-001,34.16,80.0,42.7
2025-12-06,10,DW-001,51.45,80.0,64.3
2025-12-06,11,DW-001,33.91,80.0,42.4
2025-12-06,12,DW-001,61.91,80.0,77.4
2025-12-06,13,DW-001,17.88,80.0,22.3
2025-12-06,14,DW-001,41.84,80.0,52.3
2025-12-06,15,DW-001,42.75,80.0,53.4
2025-12-06,16,DW-001,12.92,80.0,16.2
2025-12-07,8,DW-001,11.59,80.0,14.5
2025-12-07,9,DW-001,35.4,80.0,44.2
2025-12-07,10,DW-001,15.98,80.0,20.0
2025-12-07,11,DW-001,44.2,80.0,55.2
2025-12-07,12,DW-001,54.31,80.0,67.9
2025-12-07,13,DW-001,29.42,80.0,36.8
2025-12-07,14,DW-001,23.27,80.0,29.1
2025-12-07,15,DW-001,32.53,80.0,40.7
2025-12-07,16,DW-001,10.05,80.0,12.6
2025-12-08,8,DW-001,12.47,80.0,15.6
2025-12-08,9,DW-001,15.93,80.0,19.9
2025-12-08,10,DW-001,29.74,80.0,37.2
2025-12-08,11,DW-001,41.17,80.0,51.5
2025-12-08,12,DW-001,44.05,80.0,55.1
2025-12-08,13,DW-001,23.58,80.0,29.5
2025-12-08,14,DW-001,28.95,80.0,36.2
2025-12-08,15,DW-001,31.81,80.0,39.8
2025-12-08,16,DW-001,15.42,80.0,19.3
2025-12-09,8,DW-001,9.23,80.0,11.5
2025-12-09,9,DW-001,29.15,80.0,36.4
2025-12-09,10,DW-001,19.1,80.0,23.9
2025-12-09,11,DW-001,54.92,80.0,68.7
2025-12-09,12,DW-001,38.59,80.0,48.2
2025-12-09,13,DW-001,57.22,80.0,71.5
2025-12-09,14,DW-001,46.66,80.0,58.3
2025-12-09,15,DW-001,38.25,80.0,47.8
2025-12-09,16,DW-001,21.48,80.0,26.9
2025-12-10,8,DW-001,17.68,80.0,22.1
2025-12-10,9,DW-001,39.81,80.0,49.8
2025-12-10,10,DW-001,23.83,80.0,29.8
2025-12-10,11,DW-001,33.42,80.0,41.8
2025-12-10,12,DW-001,20.45,80.0,25.6
2025-12-10,13,DW-001,21.67,80.0,27.1
2025-12-10,14,DW-001,48.66,80.0,60.8
2025-12-10,15,DW-001,39.17,80.0,49.0
2025-12-10,16,DW-001,18.74,80.0,23.4
2025-12-11,8,DW-001,18.11,80.0,22.6
2025-12-11,9,DW-001,27.63,80.0,34.5
2025-12-11,10,DW-001,35.41,80.0,44.3
2025-12-11,11,DW-001,22.71,80.0,28.4
2025-12-11,12,DW-001,27.6,80.0,34.5
2025-12-11,13,DW-001,26.45,80.0,33.1
2025-12-11,14,DW-001,35.8,80.0,44.7
2025-12-11,15,DW-001,35.45,80.0,44.3
2025-12-11,16,DW-001,21.27,80.0,26.6
2025-12-12,8,DW-001,18.9,80.0,23.6
2025-12-12,9,DW-001,33.14,80.0,41.4
2025-12-12,10,DW-001,29.97,80.0,37.5
2025-12-12,11,DW-001,52.32,80.0,65.4
2025-12-12,12,DW-001,68.81,80.0,86.0
2025-12-12,13,DW-001,47.66,80.0,59.6
2025-12-12,14,DW-001,24.14,80.0,30.2
2025-12-12,15,DW-001,17.56,80.0,21.9
2025-12-12,16,DW-001,8.0,80.0,10.0
2025-12-13,8,DW-001,10.68,80.0,13.4
2025-12-13,9,DW-001,14.16,80.0,17.7
2025-12-13,10,DW-001,47.24,80.0,59.1
2025-12-13,11,DW-001,32.74,80.0,40.9
2025-12-13,12,DW-001,52.6,80.0,65.8
2025-12-13,13,DW-001,39.89,80.0,49.9
2025-12-13,14,DW-001,26.61,80.0,33.3
2025-12-13,15,DW-001,27.61,80.0,34.5
2025-12-13,16,DW-001,20.26,80.0,25.3
2025-12-14,8,DW-001,19.74,80.0,24.7
2025-12-14,9,DW-001,16.18,80.0,20.2
2025-12-14,10,DW-001,39.92,80.0,49.9
2025-12-14,11,DW-001,55.71,80.0,69.6
2025-12-14,12,DW-001,19.61,80.0,24.5
2025-12-14,13,DW-001,34.46,80.0,43.1
2025-12-14,14,DW-001,21.66,80.0,27.1
2025-12-14,15,DW-001,28.61,80.0,35.8
2025-12-14,16,DW-001,15.74,80.0,19.7
2025-12-15,8,DW-001,19.75,80.0,24.7
2025-12-15,9,DW-001,20.87,80.0,26.1
2025-12-15,10,DW-001,33.01,80.0,41.3
2025-12-15,11,DW-001,19.81,80.0,24.8
2025-12-15,12,DW-001,56.15,80.0,70.2
2025-12-15,13,DW-001,50.21,80.0,62.8
2025-12-15,14,DW-001,31.24,80.0,39.0
2025-12-15,15,DW-001,38.08,80.0,47.6
2025-12-15,16,DW-001,10.83,80.0,13.5
2025-12-16,8,DW-001,17.95,80.0,22.4
2025-12-16,9,DW-001,23.26,80.0,29.1
2025-12-16,10,DW-001,27.61,80.0,34.5
2025-12-16,11,DW-001,48.86,80.0,61.1
2025-12-16,12,DW-001,46.58,80.0,58.2
2025-12-16,13,DW-001,55.0,80.0,68.8
2025-12-16,14,DW-001,20.26,80.0,25.3
2025-12-16,15,DW-001,14.85,80.0,18.6
2025-12-16,16,DW-001,16.62,80.0,20.8
2025-12-17,8,DW-001,15.71,80.0,19.6
2025-12-17,9,DW-001,18.34,80.0,22.9
2025-12-17,10,DW-001,36.1,80.0,45.1
2025-12-17,11,DW-001,41.45,80.0,51.8
2025-12-17,12,DW-001,65.56,80.0,82.0
2025-12-17,13,DW-001,33.71,80.0,42.1
2025-12-17,14,DW-001,40.87,80.0,51.1
2025-12-17,15,DW-001,28.89,80.0,36.1
2025-12-17,16,DW-001,20.81,80.0,26.0
2025-12-18,8,DW-001,10.66,80.0,13.3
2025-12-18,9,DW-001,13.76,80.0,17.2
2025-12-18,10,DW-001,49.81,80.0,62.3
2025-12-18,11,DW-001,30.27,80.0,37.8
2025-12-18,12,DW-001,44.26,80.0,55.3
2025-12-18,13,DW-001,25.77,80.0,32.2
2025-12-18,14,DW-001,25.57,80.0,32.0
2025-12-18,15,DW-001,14.32,80.0,17.9
2025-12-18,16,DW-001,7.92,80.0,9.9
2025-12-19,8,DW-001,22.39,80.0,28.0
2025-12-19,9,DW-001,32.84,80.0,41.1
2025-12-19,10,DW-001,19.04,80.0,23.8
2025-12-19,11,DW-001,53.35,80.0,66.7
2025-12-19,12,DW-001,49.97,80.0,62.5
2025-12-19,13,DW-001,36.6,80.0,45.8
2025-12-19,14,DW-001,49.38,80.0,61.7
2025-12-19,15,DW-001,36.3,80.0,45.4
2025-12-19,16,DW-001,9.05,80.0,11.3
2025-12-20,8,DW-001,12.81,80.0,16.0
2025-12-20,9,DW-001,15.14,80.0,18.9
2025-12-20,10,DW-001,41.24,80.0,51.6
2025-12-20,11,DW-001,21.87,80.0,27.3
2025-12-20,12,DW-001,51.6,80.0,64.5
2025-12-20,13,DW-001,51.14,80.0,63.9
2025-12-20,14,DW-001,22.34,80.0,27.9
2025-12-20,15,DW-001,35.29,80.0,44.1
2025-12-20,16,DW-001,15.82,80.0,19.8
2025-12-21,8,DW-001,10.98,80.0,13.7
2025-12-21,9,DW-001,28.28,80.0,35.4
2025-12-21,10,DW-001,43.96,80.0,54.9
2025-12-21,11,DW-001,32.14,80.0,40.2
2025-12-21,12,DW-001,33.45,80.0,41.8
2025-12-21,13,DW-001,20.24,80.0,25.3
2025-12-21,14,DW-001,20.77,80.0,26.0
2025-12-21,15,DW-001,20.84,80.0,26.1
2025-12-21,16,DW-001,15.52,80.0,19.4
2025-12-22,8,DW-001,19.49,80.0,24.4
2025-12-22,9,DW-001,26.85,80.0,33.6
2025-12-22,10,DW-001,44.35,80.0,55.4
2025-12-22,11,DW-001,59.89,80.0,74.9
2025-12-22,12,DW-001,26.68,80.0,33.4
2025-12-22,13,DW-001,51.64,80.0,64.5
2025-12-22,14,DW-001,55.86,80.0,69.8
2025-12-22,15,DW-001,23.79,80.0,29.7
2025-12-22,16,DW-001,10.34,80.0,12.9
2025-12-23,8,DW-001,21.91,80.0,27.4
2025-12-23,9,DW-001,28.41,80.0,35.5
2025-12-23,10,DW-001,22.99,80.0,28.7
2025-12-23,11,DW-001,20.09,80.0,25.1
2025-12-23,12,DW-001,52.06,80.0,65.1
2025-12-23,13,DW-001,51.43,80.0,64.3
2025-12-23,14,DW-001,37.78,80.0,47.2
2025-12-23,15,DW-001,40.1,80.0,50.1
2025-12-23,16,DW-001,17.86,80.0,22.3
2025-12-24,8,DW-001,13.42,80.0,16.8
2025-12-24,9,DW-001,11.99,80.0,15.0
2025-12-24,10,DW-001,43.78,80.0,54.7
2025-12-24,11,DW-001,35.99,80.0,45.0
2025-12-24,12,DW-001,25.83,80.0,32.3
2025-12-24,13,DW-001,47.4,80.0,59.2
2025-12-24,14,DW-001,17.73,80.0,22.2
2025-12-24,15,DW-001,25.75,80.0,32.2
2025-12-24,16,DW-001,17.22,80.0,21.5
2025-12-25,8,DW-001,9.07,80.0,11.3
2025-12-25,9,DW-001,14.62,80.0,18.3
2025-12-25,10,DW-001,18.2,80.0,22.7
2025-12-25,11,DW-001,24.76,80.0,30.9
2025-12-25,12,DW-001,38.9,80.0,48.6
2025-12-25,13,DW-001,23.19,80.0,29.0
2025-12-25,14,DW-001,30.08,80.0,37.6
2025-12-25,15,DW-001,37.0,80.0,46.2
2025-12-25,16,DW-001,12.67,80.0,15.8
2025-12-26,8,DW-001,10.54,80.0,13.2
2025-12-26,9,DW-001,23.55,80.0,29.4
2025-12-26,10,DW-001,55.65,80.0,69.6
2025-12-26,11,DW-001,35.51,80.0,44.4
2025-12-26,12,DW-001,59.16,80.0,73.9
2025-12-26,13,DW-001,57.91,80.0,72.4
2025-12-26,14,DW-001,38.47,80.0,48.1
2025-12-26,15,DW-001,27.48,80.0,34.4
2025-12-26,16,DW-001,7.48,80.0,9.3
2025-12-27,8,DW-001,17.75,80.0,22.2
2025-12-27,9,DW-001,30.81,80.0,38.5
2025-12-27,10,DW-001,25.0,80.0,31.2
2025-12-27,11,DW-001,39.76,80.0,49.7
2025-12-27,12,DW-001,47.1,80.0,58.9
2025-12-27,13,DW-001,32.57,80.0,40.7
2025-12-27,14,DW-001,29.63,80.0,37.0
2025-12-27,15,DW-001,17.33,80.0,21.7
2025-12-27,16,DW-001,23.55,80.0,29.4
2025-12-28,8,DW-001,9.62,80.0,12.0
2025-12-28,9,DW-001,12.68,80.0,15.8
2025-12-28,10,DW-001,29.71,80.0,37.1
2025-12-28,11,DW-001,38.42,80.0,48.0
2025-12-28,12,DW-001,32.48,80.0,40.6
2025-12-28,13,DW-001,40.76,80.0,50.9
2025-12-28,14,DW-001,30.95,80.0,38.7
2025-12-28,15,DW-001,23.74,80.0,29.7
2025-12-28,16,DW-001,7.92,80.0,9.9
2025-12-29,8,DW-001,10.1,80.0,12.6
2025-12-29,9,DW-001,24.08,80.0,30.1
2025-12-29,10,DW-001,27.96,80.0,35.0
2025-12-29,11,DW-001,31.66,80.0,39.6
2025-12-29,12,DW-001,46.03,80.0,57.5
2025-12-29,13,DW-001,38.53,80.0,48.2
2025-12-29,14,DW-001,19.43,80.0,24.3
2025-12-29,15,DW-001,31.87,80.0,39.8
2025-12-29,16,DW-001,7.42,80.0,9.3
2025-12-30,8,DW-001,16.86,80.0,21.1
2025-12-30,9,DW-001,29.01,80.0,36.3
2025-12-30,10,DW-001,29.45,80.0,36.8
2025-12-30,11,DW-001,45.11,80.0,56.4
2025-12-30,12,DW-001,26.77,80.0,33.5
2025-12-30,13,DW-001,26.17,80.0,32.7
2025-12-30,14,DW-001,16.74,80.0,20.9
2025-12-30,15,DW-001,24.64,80.0,30.8
2025-12-30,16,DW-001,11.08,80.0,13.9
2025-12-31,8,DW-001,24.96,80.0,31.2
2025-12-31,9,DW-001,12.18,80.0,15.2
2025-12-31,10,DW-001,53.05,80.0,66.3
2025-12-31,11,DW-001,25.82,80.0,32.3
2025-12-31,12,DW-001,45.17,80.0,56.5
2025-12-31,13,DW-001,34.98,80.0,43.7
2025-12-31,14,DW-001,46.87,80.0,58.6
2025-12-31,15,DW-001,32.43,80.0,40.5
2025-12-31,16,DW-001,9.17,80.0,11.5
2026-01-01,8,DW-001,12.53,80.0,15.7
2026-01-01,9,DW-001,15.51,80.0,19.4
2026-01-01,10,DW-001,48.87,80.0,61.1
2026-01-01,11,DW-001,64.98,80.0,81.2
2026-01-01,12,DW-001,30.96,80.0,38.7
2026-01-01,13,DW-001,61.55,80.0,76.9
2026-01-01,14,DW-001,19.28,80.0,24.1
2026-01-01,15,DW-001,20.63,80.0,25.8
2026-01-01,16,DW-001,17.05,80.0,21.3
2026-01-02,8,DW-001,10.76,80.0,13.5
2026-01-02,9,DW-001,29.97,80.0,37.5
2026-01-02,10,DW-001,33.02,80.0,41.3
2026-01-02,11,DW-001,45.46,80.0,56.8
2026-01-02,12,DW-001,40.18,80.0,50.2
2026-01-02,13,DW-001,55.55,80.0,69.4
2026-01-02,14,DW-001,57.68,80.0,72.1
2026-01-02,15,DW-001,37.73,80.0,47.2
2026-01-02,16,DW-001,11.91,80.0,14.9
2026-01-03,8,DW-001,18.18,80.0,22.7
2026-01-03,9,DW-001,14.95,80.0,18.7
2026-01-03,10,DW-001,22.07,80.0,27.6
2026-01-03,11,DW-001,57.16,80.0,71.4
2026-01-03,12,DW-001,36.84,80.0,46.1
2026-01-03,13,DW-001,37.93,80.0,47.4
2026-01-03,14,DW-001,16.05,80.0,20.1
2026-01-03,15,DW-001,13.21,80.0,16.5
2026-01-03,16,DW-001,13.25,80.0,16.6
2026-01-04,8,DW-001,17.88,80.0,22.3
2026-01-04,9,DW-001,22.85,80.0,28.6
2026-01-04,10,DW-001,37.63,80.0,47.0
2026-01-04,11,DW-001,40.56,80.0,50.7
2026-01-04,12,DW-001,24.9,80.0,31.1
2026-01-04,13,DW-001,37.31,80.0,46.6
2026-01-04,14,DW-001,34.63,80.0,43.3
